Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent)
36.788735413393624,-118.41312263777247,14548,47729,9.039528005228597,3592,11785,34,165,Barren,0
36.78884566963202,-118.41331639288316,14569,47798,9.052694732580472,3597,11801,38,152,Barren,0
36.78889141803373,-118.41299085082024,14598,47895,9.071003709291718,3602,11818,33,186,Barren,0
36.789023302944145,-118.41307271387957,14615,47949,9.081191227953813,3610,11844,35,175,Barren,0
36.78910198278214,-118.41328064648823,14635,48016,9.0939306544493,3616,11864,36,149,Barren,0
36.78917159143206,-118.41317931138329,14647,48055,9.101326180577205,3622,11883,34,161,Barren,0
36.78924861928226,-118.41317491625605,14656,48083,9.106659802336804,3627,11900,34,163,Barren,0
36.78923560791579,-118.41338590575157,14675,48145,9.118382132873592,3633,11919,35,151,Barren,0
36.78934645374878,-118.4133867683962,14687,48186,9.126049553672303,3638,11936,38,153,Barren,0
36.78938969400856,-118.41341953640632,14693,48204,9.129548220710259,3643,11952,40,153,Barren,0
36.78949586522229,-118.41316312394491,14718,48289,9.145538334879374,3647,11965,39,170,Shrub,0
36.789528777178916,-118.41296577640895,14736,48347,9.156704855832684,3652,11982,37,183,Shrub,0
36.78963714589166,-118.41284283286672,14753,48401,9.166832569832811,3655,11991,31,183,Barren,0
36.78964443560696,-118.41250435606963,14783,48500,9.185589119804986,3653,11985,22,106,Barren,0
36.789645903464724,-118.41217722771776,14812,48596,9.203710532219754,3648,11969,25,43,Barren,0
36.789571699850406,-118.41184990490099,14842,48695,9.222554916268939,3644,11955,31,28,Barren,0
36.789446190983824,-118.41154604132927,14873,48795,9.241494268383581,3640,11942,29,22,Barren,0
36.78939158083614,-118.41122314372899,14902,48892,9.259775603428269,3634,11923,33,19,Barren,0
36.7895275877916,-118.4109398919488,14932,48988,9.278070431984197,3626,11896,31,4,Barren,0
36.789650377300255,-118.41063823926551,14962,49087,9.296815028415343,3620,11877,28,348,Barren,0
36.78975113872328,-118.4103221531918,14992,49187,9.315660647285995,3615,11860,29,343,Barren,0
36.789876576031425,-118.4100185055403,15023,49287,9.334587040827717,3611,11847,29,345,Barren,0
36.7900045363354,-118.40971829347825,15053,49386,9.353425838377635,3606,11831,31,350,Barren,0
36.790108155868666,-118.40961810829457,15067,49434,9.36249065825777,3600,11811,31,356,Barren,0
36.79024989532373,-118.40945020062951,15089,49505,9.376004833325574,3594,11791,30,115,Barren,0
36.79028642553292,-118.40978778725702,15120,49605,9.394875082308591,3588,11772,33,350,Barren,0
36.79029466374981,-118.410128460001,15150,49705,9.413754938441976,3583,11755,34,347,Barren,0
36.79035771076789,-118.41008457846422,15158,49731,9.418747632211678,3578,11739,35,348,Barren,0
36.79049245660528,-118.40978721886435,15188,49831,9.437673682369438,3573,11722,34,348,Barren,0
36.79059907850413,-118.40947331738512,15219,49931,9.456561311477403,3569,11709,34,305,Barren,0
36.790595233568126,-118.40926577946638,15237,49991,9.468060714242085,3563,11690,34,11,Barren,0
36.79072990305706,-118.40956346991561,15268,50091,9.487000074661784,3555,11663,36,353,Barren,0
36.790816024135836,-118.40988611033524,15298,50191,9.50583897058462,3548,11640,37,345,Barren,0
36.7909,-118.40969937236443,15317,50254,9.517702401107274,3540,11614,36,345,Barren,0
36.791022771650134,-118.4096362637872,15332,50302,9.526885970579375,3533,11591,35,343,Barren,0
36.79112042115777,-118.40952178908816,15347,50351,9.5361505907668,3528,11575,32,344,Barren,0
36.79119,-118.40919920278131,15377,50449,9.554656547052863,3522,11555,29,239,Barren,0
36.79133015006944,-118.40923015006945,15393,50501,9.564501214598023,3516,11535,29,358,Barren,0
36.79143091432116,-118.40945843259229,15416,50577,9.578940188814098,3510,11516,29,358,Barren,0
36.791512564840836,-118.40953475503301,15427,50614,9.585995091523598,3502,11490,33,358,Barren,0
36.791652755188736,-118.40953109305917,15443,50665,9.595694262293945,3493,11460,40,355,Barren,0
36.791816924988424,-118.40926245901528,15473,50764,9.614412713204544,3486,11437,25,332,Barren,0
36.7919669878078,-118.40903329269264,15499,50851,9.630810443848942,3482,11424,17,326,Barren,0
36.791932713941044,-118.40935557453061,15528,50946,9.648819292545717,3478,11411,10,320,Barren,0
36.79195107709724,-118.40969615645847,15559,51046,9.667727820844231,3475,11401,17,332,Barren,0
36.79202186248762,-118.40966241658411,15567,51073,9.672968660554515,3473,11394,17,322,Barren,0
36.79209804948288,-118.40971439586303,15577,51105,9.678973831943418,3470,11385,20,314,Barren,0
36.79228956705237,-118.40970260612667,15598,51175,9.692237303142543,3468,11378,21,283,Barren,0
36.792524185985535,-118.40968032560578,15624,51261,9.708512894727589,3467,11375,11,273,Grassland,0
36.79278966809791,-118.40965181745385,15654,51358,9.726944221659613,3465,11368,13,296,Grassland,0
36.79304207323513,-118.40970121304966,15682,51452,9.744616333421318,3464,11365,15,278,Barren,0
36.793288632021046,-118.40958557857027,15712,51548,9.762834096273199,3465,11368,20,290,Barren,0
36.793514730283164,-118.40939273005259,15742,51648,9.781773457226052,3464,11365,19,301,Barren,0
36.793754283828015,-118.40922924480705,15773,51748,9.800656597116316,3462,11358,19,319,Barren,0
36.79401952982183,-118.40915896926414,15803,51847,9.819412220898217,3459,11348,9,329,Barren,0
36.794280833122144,-118.40918015170715,15832,51942,9.837524768496722,3456,11339,11,325,Shrub,0
36.794519494146485,-118.40902117806547,15862,52041,9.856234808523249,3452,11325,11,328,Barren,0
36.79473610630582,-118.40881203529095,15893,52141,9.875174168615695,3448,11312,10,354,Barren,0
36.794926913169256,-118.40856832156304,15923,52241,9.894053510971146,3444,11299,12,57,Barren,0
36.7950858454879,-118.40834673906089,15949,52328,9.910530681180274,3441,11289,5,85,Barren,0
36.795332396794606,-118.40821947864906,15979,52425,9.928984163862792,3435,11270,16,81,Barren,0
36.79551870911186,-118.40797182243033,16009,52525,9.947805974819273,3427,11243,21,33,Barren,0
36.795712697785355,-118.40778838739354,16037,52613,9.964637107692297,3419,11217,15,30,Shrub,0
36.79585844188744,-118.40751467433768,16066,52710,9.98284387905731,3413,11198,18,37,Shrub,0
36.79585462607099,-118.40733377895131,16082,52762,9.992867161015855,3408,11181,20,21,Shrub,0
36.79609530197656,-118.407496817468,16112,52862,10.011806518748086,3403,11165,17,48,Shrub,0
36.796367047690545,-118.40747122343222,16143,52962,10.030656714089528,3398,11148,13,52,Shrub,12
36.79663601604938,-118.40741359358024,16173,53062,10.049533269630167,3393,11132,13,48,Shrub,0
36.796885873691764,-118.40733820387852,16202,53156,10.067313383241393,3387,11112,17,48,Shrub,17
36.797139813174184,-118.40726171181177,16231,53251,10.085382281268139,3382,11096,12,46,Shrub,24
36.797292233129795,-118.40697765643995,16261,53351,10.104321643796597,3381,11093,1,201,Shrub,28
36.797486448086374,-118.40674329820551,16291,53450,10.123002490066082,3382,11096,14,168,Shrub,18
36.797690242526656,-118.40651609879194,16322,53549,10.141899006809167,3383,11099,21,150,Shrub,0
36.79780071961187,-118.4062669065373,16347,53633,10.15767569040162,3382,11096,29,146,Shrub,0
36.79772625134796,-118.40608374865204,16366,53693,10.169053361673662,3378,11083,20,133,Shrub,0
36.79771286838812,-118.40590227896713,16382,53746,10.17914727149797,3374,11070,18,127,Shrub,0
36.79781952501293,-118.40570275603483,16403,53816,10.192434822825104,3371,11060,20,120,Shrub,0
36.79802923183752,-118.40548290210582,16434,53916,10.211374193242627,3365,11040,25,108,Shrub,0
36.798238938780784,-118.4052630480524,16464,54016,10.230313552941201,3359,11020,28,99,Shrub,9
36.79848327643456,-118.40511429625403,16494,54115,10.249115838019227,3353,11001,30,87,Shrub,0
36.79833084247957,-118.40498289762513,16515,54183,10.26192767479035,3346,10978,26,101,Shrub,9
36.79848674927875,-118.40481797982781,16538,54258,10.276060521563041,3342,10965,18,89,Shrub,0
36.79874472217946,-118.40477947221794,16567,54353,10.294031675404476,3339,10955,13,95,Shrub,0
36.799009429477614,-118.40469352350746,16597,54452,10.312950374379648,3336,10945,19,106,Shrub,0
36.79926113870328,-118.40456572959772,16627,54552,10.331745045281744,3333,10935,20,86,Shrub,9
36.799484400906394,-118.4043703990524,16658,54651,10.350600808346401,3331,10928,30,138,Shrub,9
36.79960352914992,-118.404090885626,16686,54744,10.368138706721945,3326,10912,30,136,Shrub,10
36.79968196250313,-118.40376532748937,16716,54843,10.386968981339871,3320,10892,26,133,Shrub,9
36.799729924848805,-118.40343090181435,16747,54943,10.405786664205918,3316,10879,21,147,Shrub,9
36.79985735477294,-118.40317547095458,16773,55031,10.422455448880099,3312,10866,23,146,Shrub,0
36.79967904138029,-118.4032120185891,16793,55097,10.434954500571774,3309,10856,20,144,Shrub,10
36.79984414690411,-118.40293923554972,16824,55197,10.453893860993302,3306,10846,22,126,Shrub,0
36.79975296760102,-118.40293539570442,16834,55230,10.460204372250384,3304,10840,25,137,Shrub,10
36.799816054509414,-118.40276154445286,16851,55286,10.47077615905089,3302,10833,27,136,Shrub,0
36.7999402743419,-118.40256744856089,16873,55358,10.484538431280093,3294,10807,27,120,Shrub,0
36.79970816474295,-118.40247188006302,16900,55448,10.501443661931225,3283,10771,42,131,Shrub,9
36.799477968170024,-118.40231198635857,16930,55544,10.519663621952509,3274,10741,25,58,Shrub,11
36.79942315265999,-118.40207919542533,16951,55615,10.53310325940247,3266,10715,19,67,Shrub,15
36.799683711323965,-118.40206457044131,16980,55710,10.551144450781646,3266,10715,25,83,Shrub,19
36.79994033826709,-118.40215798193307,17010,55808,10.569634111421133,3266,10715,43,112,Shrub,15
36.80017971385516,-118.40199631475933,17041,55907,10.588457977840298,3262,10702,28,95,Shrub,9
36.80036534822452,-118.40175708278662,17070,56005,10.606909199288149,3255,10679,35,64,Shrub,12
36.80062960846632,-118.4017,17100,56103,10.625459646576486,3248,10656,22,71,Shrub,7
36.80085232133524,-118.40182407094326,17127,56192,10.64232802061594,3242,10636,9,300,Shrub,7
36.8009917958768,-118.40207450284551,17154,56281,10.659223768683303,3236,10617,9,300,Shrub,12
36.80124304110306,-118.40218834521337,17184,56378,10.67771103101921,3232,10604,22,21,Shrub,13
36.801430771354866,-118.4024252680695,17214,56476,10.696172177154368,3229,10594,25,51,Shrub,22
36.801657809926226,-118.40245624794099,17239,56559,10.711970027631997,3227,10587,29,90,Shrub,28
36.80190531963604,-118.40249151540945,17267,56650,10.729201490289213,3226,10584,34,83,Water,20
36.80215700131087,-118.40246589167481,17295,56743,10.746668211220099,3225,10581,30,83,Water,8
36.802424055808345,-118.402541363598,17326,56843,10.765607569217122,3223,10574,25,69,Water,6
36.80269369979046,-118.40252005886462,17356,56941,10.78429629062822,3221,10568,11,70,Grassland,5
36.80296419287712,-118.40246702100448,17386,57041,10.803235648308924,3219,10561,4,21,Shrub,14
36.80322513376154,-118.40239243311923,17416,57139,10.821751792251456,3216,10551,6,239,Water,17
36.80339,-118.402262954487,17438,57210,10.835223019159908,3214,10545,3,151,Shrub,30
36.803560762546354,-118.40209019425731,17462,57290,10.850423963662758,3214,10545,1,295,Shrub,29
36.80382443785791,-118.40203309007893,17492,57388,10.86893472409002,3214,10545,2,279,Shrub,16
36.80397528279056,-118.40186547131759,17514,57462,10.882900799927492,3216,10551,13,270,Shrub,15
36.80389027506594,-118.40155522625285,17544,57558,10.90106172824899,3218,10558,9,181,Shrub,17
36.80376115468726,-118.40126034316216,17574,57656,10.919676223142362,3219,10561,11,217,Shrub,7
36.80371826692336,-118.40092260202142,17604,57756,10.938615577332849,3220,10564,10,180,Shrub,0
36.80363926206137,-118.4006021482612,17634,57854,10.957186001568157,3219,10561,11,212,Shrub,7
36.80350399154389,-118.4003057771685,17664,57954,10.976079910446563,3220,10564,13,202,Shrub,0
36.80346845939637,-118.39998564887999,17693,58048,10.993979608852634,3219,10561,10,176,Shrub,0
36.803295228242455,-118.39972456435436,17723,58147,11.012759221864401,3219,10561,13,216,Shrub,7
36.80317543951713,-118.39942719758567,17753,58245,11.031195663112097,3219,10561,13,209,Shrub,9
36.80305396775106,-118.39912152260256,17783,58345,11.0500957868221,3219,10561,15,205,Shrub,7
36.803028633419196,-118.3987919413876,17813,58441,11.068433520451554,3220,10564,11,181,Shrub,0
36.80321328305041,-118.39855761918373,17842,58538,11.086642251628792,3220,10564,4,85,Shrub,8
36.80338388871358,-118.39832638950246,17870,58630,11.104056890324944,3221,10568,6,181,Water,0
36.80359245676252,-118.39814120014012,17899,58723,11.121758027596785,3221,10568,3,102,Water,0
36.80386374690291,-118.39812657682779,17929,58822,11.140540796622146,3221,10568,5,76,Shrub,0
36.80413747034441,-118.39813499908752,17959,58922,11.159480154234236,3220,10564,8,40,Shrub,16
36.80439773364017,-118.39807368074418,17989,59019,11.177800240805812,3220,10564,11,265,Shrub,16
36.804645682658986,-118.39793805769835,18019,59118,11.196523733455852,3219,10561,10,323,Shrub,22
36.80488972651915,-118.39781069809307,18049,59214,11.214818825566951,3220,10564,4,251,Shrub,16
36.80515908411998,-118.39778905939355,18079,59313,11.233488953114415,3221,10568,6,205,Shrub,16
36.80542428735596,-118.3978659178983,18109,59412,11.25232061036219,3222,10571,5,212,Shrub,0
36.80567919756463,-118.39776,18139,59510,11.270903082353854,3224,10577,3,184,Crops,13
36.805943352921155,-118.39768444313859,18169,59609,11.289647909185586,3226,10584,4,177,Shrub,26
36.806203175074685,-118.3977567296111,18199,59707,11.308060459638185,3229,10594,6,190,Shrub,25
36.80642710515481,-118.3979535166512,18229,59807,11.32699981888386,3232,10604,8,192,Shrub,19
36.806687777991655,-118.39801486771468,18259,59904,11.345348060115498,3236,10617,14,166,Shrub,23
36.80694922515478,-118.3979303874226,18289,60002,11.364027935262177,3238,10623,10,117,Shrub,23
36.807207545739196,-118.3978593864348,18318,60099,11.38232367562932,3240,10630,6,108,Shrub,23
36.80748051011219,-118.39786999999998,18349,60199,11.401213930211012,3240,10630,4,88,Shrub,21
36.8077531687158,-118.39784365881148,18379,60298,11.42013022273721,3239,10627,6,50,Shrub,19
36.807996377627305,-118.39797995245215,18409,60396,11.438568887319486,3237,10620,12,251,Shrub,15
36.808219117815945,-118.39817546223311,18439,60495,11.457400085251816,3234,10610,21,270,Shrub,19
36.80848616285671,-118.39825066030609,18469,60595,11.476335390876615,3231,10600,22,270,Shrub,16
36.80875896745235,-118.39827988936989,18500,60695,11.495274748730226,3229,10594,25,275,Shrub,15
36.80903177205154,-118.39830911843409,18530,60795,11.514214106337612,3226,10584,30,264,Shrub,17
36.80928061193031,-118.39845032053492,18561,60895,11.533119570785512,3223,10574,27,262,Shrub,17
36.80953591048548,-118.39857101851652,18591,60995,11.552001449074579,3222,10571,22,253,Shrub,20
36.80980479804127,-118.3986355515299,18622,61095,11.570940807490123,3223,10574,17,237,Shrub,37
36.81005286984099,-118.39875185124684,18651,61191,11.589269004851536,3225,10581,28,220,Shrub,14
36.81023150584046,-118.39900917640078,18682,61291,11.608130581965842,3228,10591,27,220,Shrub,16
36.81043690002322,-118.39922211177972,18711,61389,11.62659414901088,3231,10600,26,206,Shrub,20
36.810598530327724,-118.39948559098318,18741,61486,11.644976229483337,3233,10607,19,197,Forest,24
36.810626888321295,-118.39982398978334,18771,61585,11.6638189246532,3232,10604,14,205,Shrub,15
36.810569737994186,-118.40012605531976,18799,61676,11.681007877422587,3230,10597,11,227,Forest,20
36.810749619427924,-118.40038025173915,18829,61775,11.699795757406058,3229,10594,14,232,Shrub,43
36.810964548121305,-118.4005663703033,18858,61871,11.71788598675727,3228,10591,15,234,Forest,40
36.811180210094925,-118.40076008080575,18888,61968,11.736260157657762,3229,10594,17,229,Forest,23
36.811410796928094,-118.40092727508494,18917,62065,11.754702682395335,3229,10594,14,227,Forest,42
36.81155,-118.4012094415263,18947,62162,11.773057129628604,3227,10587,14,233,Forest,20
36.811670717408994,-118.40150357695438,18976,62259,11.791361500184486,3225,10581,15,241,Forest,22
36.81190186323579,-118.40166159417225,19006,62355,11.80958806802193,3226,10584,15,238,Shrub,19
36.8121544856031,-118.40177990075532,19036,62453,11.828249949430333,3228,10591,16,201,Shrub,19
36.81235781438704,-118.4019984388479,19066,62551,11.846804488608392,3229,10594,13,208,Shrub,14
36.812436099821305,-118.40231829946391,19095,62649,11.865326982279946,3229,10594,12,219,Shrub,9
36.81248,-118.40264934146839,19125,62747,11.883909234302427,3228,10591,11,222,Shrub,13
36.81268364207624,-118.40285242805082,19154,62842,11.901934240423158,3227,10587,11,220,Shrub,13
36.81268542165347,-118.40317313294055,19183,62936,11.919694626619457,3226,10584,8,201,Forest,14
36.81283220978118,-118.4034050559847,19209,63023,11.936066700194653,3226,10584,6,224,Forest,39
36.813000483846004,-118.40349653225272,19230,63090,11.948760890655972,3226,10584,7,240,Forest,25
36.813201666138,-118.40368000000001,19257,63181,11.965991034224594,3225,10581,8,247,Shrub,15
36.813437798969204,-118.40382796649487,19287,63277,11.984264600299175,3225,10581,8,240,Shrub,16
36.81368143111059,-118.40396581904704,19317,63375,12.002765203538718,3225,10581,8,246,Shrub,24
36.813917043201386,-118.40413226072454,19347,63474,12.021488457675922,3224,10577,7,258,Forest,27
36.814123480153896,-118.40433298791976,19376,63569,12.039584260212893,3223,10574,9,281,Shrub,20
36.81432654773986,-118.4045449108049,19405,63666,12.057887897281555,3223,10574,5,161,Shrub,20
36.814519212229825,-118.40476783363201,19435,63762,12.076053617001985,3223,10574,6,242,Shrub,24
36.814739043820644,-118.40491761317736,19462,63853,12.093374518969888,3223,10574,8,236,Shrub,14
36.81496616064464,-118.40510462048347,19493,63952,12.112190471884498,3223,10574,7,238,Shrub,13
36.81518600720212,-118.40530764225628,19523,64052,12.131101992110008,3222,10571,7,260,Shrub,13
36.815425022531684,-118.40546268732326,19553,64151,12.149731271530026,3220,10564,10,280,Shrub,14
36.81569554836174,-118.40551547285106,19584,64251,12.168670629349538,3219,10561,18,279,Shrub,15
36.815962596690255,-118.40547022861337,19614,64349,12.187311657292545,3218,10558,13,265,Shrub,14
36.81618148874091,-118.4055946220339,19640,64437,12.203945834830073,3218,10558,13,225,Shrub,14
36.81637327867052,-118.40583871830793,19671,64537,12.222885193483243,3217,10554,6,225,Shrub,15
36.81658511286916,-118.40605511286917,19701,64637,12.241813768088518,3217,10554,4,230,Shrub,0
36.81674075932921,-118.40633425425123,19732,64736,12.260651048370375,3217,10554,4,229,Shrub,0
36.81693934199551,-118.40655348953989,19761,64833,12.278983059309297,3218,10558,5,226,Shrub,9
36.81720035687188,-118.40665680792847,19792,64933,12.297922418711764,3219,10561,5,211,Shrub,10
36.81743201583835,-118.4068177357806,19821,65030,12.316257618497618,3220,10564,8,210,Shrub,14
36.817649871810985,-118.40701745192912,19851,65129,12.334949502899907,3221,10568,8,248,Shrub,14
36.81791750012618,-118.40707,19881,65228,12.353688805341069,3221,10568,8,236,Shrub,0
36.81812387025178,-118.40726990618589,19910,65323,12.37175270834482,3221,10568,8,261,Shrub,0
36.818393282128355,-118.40732908100408,19941,65423,12.390673975776604,3220,10564,7,284,Shrub,10
36.818660702927524,-118.4072641405855,19971,65522,12.409517923755132,3219,10561,7,298,Shrub,9
36.81891906908357,-118.40724069818734,20000,65617,12.427436345056252,3219,10561,7,260,Shrub,7
36.81917463284099,-118.40725296524198,20029,65710,12.445126887234158,3219,10561,8,245,Shrub,0
36.81941291135795,-118.40742135863371,20059,65810,12.464063559663616,3219,10561,9,258,Shrub,12
36.819675673347334,-118.40751011710387,20089,65910,12.482891747814142,3218,10558,11,259,Shrub,15
36.8199444733806,-118.4075736555206,20120,66010,12.501814754711182,3218,10558,12,266,Forest,11
36.820211530897524,-118.40764912829712,20150,66110,12.520754112542702,3217,10554,12,267,Forest,20
36.820458389934714,-118.40779396495802,20181,66209,12.539619115730561,3215,10548,13,259,Shrub,13
36.82070567897508,-118.40793396433057,20211,66308,12.558398893003115,3212,10538,14,270,Shrub,14
36.820946869476664,-118.40808282860804,20241,66407,12.577007433100695,3210,10531,15,267,Shrub,16
36.82120791169222,-118.40818590095381,20271,66507,12.595944394284809,3208,10525,12,271,Forest,13
36.82147221593533,-118.40824617423661,20301,66605,12.614528605899988,3205,10515,12,287,Shrub,22
36.821739758485386,-118.40826575953719,20331,66703,12.633066430393404,3204,10512,13,272,Shrub,16
36.82200736714908,-118.40833,20361,66802,12.651915752085207,3202,10505,13,246,Shrub,19
36.822186385172124,-118.40856915551639,20391,66898,12.670045611102001,3199,10495,16,269,Forest,16
36.82239487425736,-118.40875914570957,20419,66992,12.687896194326065,3198,10492,18,251,Forest,26
36.8226259801079,-118.40882029009545,20446,67078,12.704236509081735,3198,10492,18,233,Shrub,14
36.82286947162426,-118.40895986790608,20475,67176,12.722767511218692,3198,10492,18,260,Shrub,14
36.82314159062107,-118.40897263112996,20506,67276,12.741603405445863,3198,10492,15,270,Shrub,0
36.82341278236936,-118.40901055647386,20536,67375,12.76047907271609,3197,10489,14,273,Shrub,0
36.82366165287091,-118.40908881866032,20565,67469,12.77823063263668,3194,10479,15,284,Shrub,0
36.823914458061275,-118.40917824128579,20594,67565,12.796404781564295,3190,10466,15,300,Shrub,0
36.824150344122,-118.40925203104334,20621,67654,12.813224926464533,3185,10449,16,314,Shrub,0
36.82441684505545,-118.40917958998767,20651,67754,12.832090283170329,3180,10433,18,314,Shrub,0
36.82468212538457,-118.40911242163463,20681,67852,12.85081297446773,3175,10417,17,315,Shrub,0
36.82493476576679,-118.4089952342332,20711,67951,12.869453978404916,3172,10407,15,314,Shrub,20
36.82514852377548,-118.40878147622452,20742,68051,12.888393337526361,3169,10397,14,310,Shrub,20
36.82540051482891,-118.40865412398742,20772,68150,12.90719597503552,3167,10390,15,299,Forest,22
36.82566787304868,-118.40870994818314,20802,68249,12.925945823720552,3164,10381,15,280,Forest,29
36.82592814054978,-118.40881617981624,20833,68349,12.944885182894375,3162,10374,11,277,Forest,57
36.82619354449655,-118.40889543704697,20863,68449,12.963760538563783,3158,10361,10,295,Forest,34
36.82644311502955,-118.4090255221177,20893,68548,12.982465776457753,3155,10351,9,298,Forest,34
36.8267067461204,-118.40911040953443,20924,68647,13.001297251379386,3152,10341,9,296,Forest,28
36.82696413980806,-118.40920060485605,20953,68745,13.019788441429478,3149,10331,8,291,Forest,63
36.82719889215544,-118.40937666911657,20984,68845,13.038727801360817,3146,10322,7,292,Forest,52
36.82744497150846,-118.40950343743023,21013,68942,13.057139583854878,3143,10312,6,285,Shrub,36
36.827680006883284,-118.40966714384047,21043,69040,13.07575309302432,3142,10308,7,299,Shrub,19
36.82790343628152,-118.40952576693468,21071,69132,13.093077081320978,3141,10305,5,279,Shrub,32
36.82817416840959,-118.40948440642518,21102,69231,13.11194327975877,3141,10305,4,283,Crops,16
36.82844441700277,-118.4094294406096,21132,69331,13.130882637664367,3141,10305,5,281,Shrub,20
36.82870228612117,-118.40933935202833,21162,69429,13.149403870652694,3141,10305,4,286,Crops,22
36.828939432356854,-118.40917339108273,21192,69528,13.168205658088954,3142,10308,4,282,Shrub,16
36.82919806263925,-118.40907439184299,21222,69627,13.186916126773127,3143,10312,9,237,Shrub,13
36.82946951702026,-118.40911485510608,21253,69727,13.205825961141693,3144,10315,5,258,Shrub,0
36.82973904583109,-118.40916,21283,69826,13.224636231164789,3144,10315,5,273,Shrub,12
36.83000697173561,-118.40920883528293,21313,69925,13.243365018792918,3143,10312,6,308,Shrub,14
36.8302742621741,-118.4092722056522,21343,70024,13.262183611214304,3141,10305,5,290,Shrub,16
36.83054311467262,-118.4093323184779,21374,70124,13.281075761267216,3139,10299,4,334,Shrub,17
36.830805631767845,-118.40931516625469,21403,70220,13.299259038549176,3138,10295,7,329,Shrub,18
36.831049360784256,-118.4094242556863,21432,70315,13.317167133153204,3137,10292,4,71,Shrub,36
36.83109854385339,-118.40962002144737,21450,70375,13.32852700168436,3137,10292,3,65,Shrub,25
36.83125504327414,-118.40979713021365,21474,70452,13.34313291306862,3138,10295,3,101,Shrub,16
36.831495244197384,-118.40986368895065,21501,70542,13.36015149127103,3139,10299,7,143,Shrub,15
36.831703389447846,-118.40966991582823,21530,70637,13.378106459549828,3140,10302,7,143,Shrub,15
36.831948588591786,-118.4095203383853,21560,70736,13.396980764675797,3141,10305,6,136,Shrub,15
36.83218126980938,-118.40935291006355,21590,70834,13.415553931695177,3142,10308,11,104,Shrub,8
36.83244582257756,-118.40926472580747,21621,70934,13.434493289411806,3142,10308,14,106,Shrub,0
36.83268704821778,-118.4091798369715,21649,71026,13.451828249762722,3141,10305,10,115,Shrub,0
36.83291183363878,-118.40899745749336,21678,71124,13.470367647580344,3136,10289,22,70,Shrub,0
36.83292345801719,-118.40873962594844,21702,71199,13.484664667745733,3129,10266,21,68,Water,0
36.833123437655,-118.40852613263814,21731,71295,13.502859402947744,3123,10246,11,49,Water,0
36.83331171594093,-118.40860073961252,21753,71367,13.516522039771358,3120,10236,10,55,Water,0
36.83351681086838,-118.40882549557011,21783,71467,13.535392375227389,3119,10233,11,50,Water,6
36.83371138755686,-118.40906425837123,21814,71567,13.554257016849242,3120,10236,19,87,Water,6
36.833952671912044,-118.40904688276927,21840,71655,13.570974498013518,3119,10233,26,106,Shrub,24
36.83412066913719,-118.4087872127286,21870,71752,13.589459726833143,3118,10230,11,110,Shrub,24
36.834347521726,-118.40859564832027,21901,71852,13.608399091128124,3117,10226,8,123,Shrub,33
36.83454445790466,-118.40837390874104,21930,71949,13.626736587058263,3116,10223,7,132,Shrub,12
36.83469210174026,-118.40810329233604,21959,72045,13.644868158131757,3114,10217,6,114,Shrub,12
36.83486938588954,-118.40785116680988,21989,72143,13.66344791542511,3113,10213,5,91,Shrub,4
36.83513176895986,-118.40783267426447,22018,72239,13.681625960032648,3113,10213,7,83,Forest,0
36.83536749564599,-118.4079509618734,22047,72332,13.699197202740095,3113,10213,9,84,Shrub,8
36.83564076560072,-118.40793022330021,22077,72432,13.71813428327081,3113,10213,10,81,Shrub,0
36.83590740352327,-118.40800799269428,22108,72532,13.737073642230778,3113,10213,11,75,Shrub,0
36.836175494372895,-118.40807,22138,72631,13.75593269991121,3112,10210,13,80,Shrub,0
36.83644167061935,-118.40800003264226,22168,72731,13.77474730752123,3111,10207,14,92,Shrub,0
36.836705495279865,-118.40790850163759,22199,72831,13.793686665338793,3109,10200,16,88,Shrub,0
36.8369780829678,-118.40788496466863,22229,72931,13.812586687232109,3107,10194,16,91,Shrub,0
36.83722873488783,-118.40776650604487,22259,73028,13.831123226247522,3105,10187,15,92,Shrub,0
36.83748901371644,-118.40770049314177,22289,73125,13.84949402579455,3103,10180,15,75,Shrub,0
36.837755061638184,-118.40766966487078,22318,73223,13.867975685086643,3100,10171,15,72,Shrub,0
36.83800925545499,-118.407620744545,22347,73317,13.885765767922841,3096,10157,18,84,Shrub,0
36.83825482197325,-118.40748159140178,22377,73415,13.90441695096381,3091,10141,21,72,Shrub,0
36.83849652839217,-118.40733275473204,22407,73514,13.923055980336665,3086,10125,16,66,Shrub,0
36.83876442263116,-118.40729897228688,22437,73612,13.941680516864057,3081,10108,12,78,Shrub,0
36.83902514641797,-118.40732359831435,22466,73708,13.959766388786148,3076,10092,15,57,Shrub,0
36.83928856929864,-118.40726381023379,22496,73805,13.978285671055149,3071,10075,19,43,Shrub,10
36.83953959008159,-118.40736966461222,22525,73902,13.99661110732606,3066,10059,17,44,Shrub,9
36.83981136363457,-118.4073595887445,22556,74002,14.015418118141216,3061,10043,12,35,Shrub,0
36.840054870949565,-118.40741225066648,22583,74092,14.032512087788234,3056,10026,12,50,Shrub,0
36.84018259267575,-118.40711542084519,22613,74190,14.051168395070265,3050,10007,12,35,Shrub,0
36.84043955341373,-118.40707716506029,22642,74285,14.069068240730836,3045,9990,13,18,Shrub,0
36.840683796448246,-118.40697174284787,22671,74379,14.086942245776362,3041,9977,7,16,Shrub,19
